7027 0.51 0.13 1.35 1.46 0.52 -0.06 0.33 0.60 0.71 0.34
7086 -0.38 0.75 2.18 2.34 0.84 -0.13 -0.44 0.11 0.49 0.46
7080 0.18 -0.37 2.35 2.39 0.42 -0.08 -0.49 0.48 0.70 0.50
7090 -0.14 0.30 0.41 0.54 0.33 0.25 0.68 0.97 1.22 0.73
7143 -0.68 0.41 2.51 2.64 0.79 0.36 -0.22 0.58 0.73 0.42
7144 0.13 0.22 0.65 0.72 0.26 -0.29 0.24 -0.05 0.41 0.38
7159 0.29 0.20 0.61 0.71 0.35 0.63 -0.52 1.68 1.87 0.81
7210 -0.12 -0.28 0.51 0.61 0.30 0.21 0.48 0.63 0.83 0.52
7234 -0.31 -0.07 0.19 0.39 0.32 0.42 -0.26 0.69 0.85 0.49
7227 0.24 -0.12 0.07 0.31 0.27 -0.41 -0.02 0.65 0.78 0.41
7202 -0.37 -0.39 1.63 1.72 0.53 -0.40 0.34 0.62 0.82 0.53
7263 -0.51 -0.45 4.00 4.06 0.68 -0.26 0.16 0.21 0.39 0.31
7289 -0.03 0.26 0.74 0.80 0.27 -0.28 0.07 0.35 0.47 0.29
7252 0.03 0.53 1.23 1.35 0.54 -0.22 0.47 1.66 1.74 0.52
7292 -0.27 -0.22 0.88 0.96 0.35 0.78 -0.33 2.21 2.37 0.84
7276 0.20 0.11 1.67 1.70 0.23 0.09 -0.19 0.21 0.33 0.21
7321 0.12 -0.08 1.04 1.06 0.14 -0.43 -0.24 0.44 0.67 0.49
7345 0.47 0.20 1.27 1.38 0.51 -0.47 -0.26 0.61 0.83 0.54
7325 0.21 0.23 1.75 1.78 0.31 -0.44 0.32 1.89 1.97 0.55
7371 -0.28 0.08 1.35 1.39 0.29 0.11 0.43 0.21 0.51 0.45
7347 0.40 -0.10 1.65 1.71 0.42 -0.09 0.36 0.56 0.69 0.37
7409 0.16 0.03 0.58 0.61 0.16 0.17 0.14 -0.07 0.27 0.22
7471 0.38 -0.03 0.59 0.72 0.38 -0.08 -0.37 -0.02 0.41 0.38
7495 -0.50 -0.51 1.20 1.40 0.72 0.22 -0.34 1.33 1.39 0.40
7481 -0.19 -0.01 0.71 0.75 0.19 -0.21 0.45 0.87 1.02 0.50
7486 -0.14 0.02 0.53 0.57 0.14 1.01 0.37 3.10 3.28 1.08
7526 -0.17 0.15 0.68 0.73 0.22 -0.15 -0.67 1.57 1.72 0.69
7586 0.27 0.22 0.33 0.50 0.35 0.26 0.42 0.86 1.00 0.49
7594 0.59 -0.11 0.76 0.98 0.60 -0.24 0.01 -0.02 0.28 0.24
7640 0.52 -0.57 3.87 3.95 0.77 -0.54 0.37 0.72 0.99 0.66
7650 -0.20 -0.21 0.15 0.36 0.29 0.34 -0.18 0.92 1.01 0.39
7660 -0.50 -0.09 1.02 1.15 0.51 0.05 -0.51 0.42 0.68 0.51
7641 0.01 0.22 0.53 0.59 0.22 0.04 -0.34 0.79 0.87 0.34
7677 -0.37 0.32 0.73 0.90 0.49 0.09 -0.44 0.87 0.99 0.45
7700 -0.13 0.06 0.85 0.87 0.15 0.23 -0.13 0.22 0.37 0.27
7708 0.54 -0.48 1.70 1.86 0.72 0.65 -0.20 0.38 0.80 0.68
7738 0.16 0.07 1.03 1.05 0.18 0.29 0.09 -0.01 0.34 0.31
7757 -0.15 -0.25 1.37 1.40 0.29 -0.41 0.65 1.74 1.91 0.77
7775 0.35 -0.26 1.41 1.48 0.44 -0.15 -0.13 0.03 0.25 0.20
7740 -0.06 -0.33 0.65 0.75 0.34 0.59 -0.38 0.95 1.19 0.70
7781 -0.36 -0.15 0.85 0.94 0.39 -0.26 0.78 3.57 3.67 0.83
7787 -0.33 -0.43 2.28 2.35 0.54 0.36 -0.63 0.19 0.77 0.73
7802 0.24 0.06 0.41 0.50 0.25 -0.29 -0.42 0.56 0.77 0.51
7810 0.13 0.29 0.46 0.58 0.32 -0.56 0.88 2.59 2.79 1.04
7825 0.12 0.34 0.47 0.61 0.36 -0.70 -0.48 1.99 2.17 0.85
7861 0.03 0.12 0.75 0.77 0.13 -0.43 0.90 1.07 1.47 1.00
7850 -0.05 -0.02 0.74 0.75 0.06 -0.38 0.16 0.26 0.50 0.41
7875 -0.31 0.13 1.55 1.59 0.34 -0.57 -0.70 4.65 4.74 0.90
7907 -0.18 0.21 1.13 1.17 0.28 0.31 -0.01 0.25 0.42 0.31
7961 -0.07 -0.35 3.16 3.19 0.36 -0.46 -0.17 0.82 0.97 0.49
7953 -0.11 0.34 0.46 0.60 0.36 0.37 -0.07 1.08 1.15 0.38
7987 -0.25 -0.15 1.26 1.30 0.29 -0.23 0.05 0.08 0.28 0.23
8019 -0.92 -0.02 1.38 1.67 0.92 -0.44 0.59 2.91 3.01 0.74
8034 0.14 -0.56 1.38 1.50 0.58 0.21 0.62 2.69 2.77 0.65
8008 -0.59 -0.00 1.44 1.56 0.59 -0.89 -0.08 2.42 2.58 0.89
8054 -0.27 -0.16 0.72 0.79 0.31 0.22 -0.35 0.10 0.45 0.42
8079 0.23 0.04 0.58 0.64 0.23 0.35 0.13 0.31 0.51 0.37
8093 -0.12 -0.12 0.46 0.51 0.17 0.19 0.26 0.45 0.57 0.32
8121 -0.19 -0.19 0.06 0.31 0.27 -0.16 0.21 0.10 0.32 0.27
8145 0.11 -0.21 -0.07 0.28 0.23 0.39 -0.09 0.51 0.66 0.40
8140 -0.47 0.15 2.86 2.90 0.49 0.05 0.21 0.25 0.36 0.22
8147 -0.37 0.15 1.37 1.43 0.40 0.77 0.12 0.87 1.17 0.78
8173 -0.51 0.16 1.99 2.07 0.54 -0.08 -0.42 0.60 0.75 0.42
8191 -0.23 -0.55 3.78 3.83 0.60 0.52 0.31 0.72 0.95 0.60
8263 0.17 -0.14 0.76 0.81 0.22 -0.30 0.30 1.58 1.64 0.43
8295 -0.43 0.51 0.71 0.98 0.67 0.20 0.29 0.57 0.69 0.36
8276 0.56 -0.13 1.21 1.35 0.58 -0.19 0.40 0.67 0.81 0.44
8370 -0.37 -0.05 0.67 0.78 0.38 -0.33 0.05 0.77 0.85 0.34
8433 -0.62 -0.41 2.30 2.42 0.75 0.14 0.51 1.23 1.35 0.53
8513 0.24 -0.11 0.04 0.30 0.26 -0.03 0.25 0.04 0.29 0.25
8519 0.18 0.51 0.89 1.06 0.55 -0.52 -0.21 0.99 1.15 0.56
8510 0.18 -0.26 0.25 0.42 0.31 0.00 -0.22 0.15 0.30 0.22
8528 -0.66 -0.55 4.76 4.84 0.86 0.32 -0.21 0.82 0.91 0.38
8526 0.48 -0.12 1.48 1.57 0.50 0.35 0.61 2.60 2.70 0.71
8564 0.45 -0.29 1.31 1.42 0.53 -0.54 -0.07 2.53 2.59 0.55
8561 0.40 -0.18 3.06 3.09 0.44 -0.23 -0.46 1.16 1.28 0.51
8554 0.01 0.65 1.14 1.31 0.65 -0.34 -0.85 6.78 6.84 0.92
8428 -0.27 -0.40 1.85 1.91 0.48 -0.05 1.09 1.20 1.63 1.09
8598 -0.42 0.14 1.51 1.58 0.44 -0.37 0.73 2.88 2.99 0.81
8614 -0.21 0.51 1.56 1.66 0.55 -0.09 0.43 0.89 1.00 0.44
8632 0.39 -0.47 1.96 2.05 0.61 0.65 0.20 1.94 2.06 0.69
8671 0.08 1.39 0.38 1.45 1.39 -0.43 0.18 0.04 0.49 0.47
8687 0.28 0.19 1.94 1.97 0.34 0.45 -0.21 1.81 1.88 0.49
8730 0.59 0.28 2.42 2.51 0.65 -0.48 0.08 1.12 1.23 0.49
8717 0.43 -0.24 1.62 1.70 0.49 -0.35 -0.02 -0.06 0.39 0.36
8742 -0.26 0.07 1.48 1.51 0.27 -0.42 0.06 0.89 0.99 0.42
8784 -0.56 0.33 1.70 1.82 0.65 -0.47 -0.56 0.50 0.90 0.73
8785 0.29 -0.19 0.40 0.55 0.34 0.21 -0.08 0.03 0.27 0.23
8825 0.20 -0.34 1.95 1.99 0.40 -0.13 -0.22 0.27 0.40 0.26
8826 -0.39 0.05 0.42 0.59 0.40 -0.37 -0.02 1.07 1.14 0.37
8834 0.10 -0.48 0.15 0.53 0.49 -0.03 -0.35 0.44 0.58 0.35
8866 0.48 -0.02 1.22 1.32 0.48 -0.36 0.95 4.84 4.95 1.02
8875 -0.01 -0.53 2.46 2.52 0.53 0.50 -0.26 0.47 0.75 0.57
8913 0.20 0.37 0.16 0.47 0.42 -0.12 -0.29 0.40 0.53 0.32
9033 0.15 0.13 1.36 1.38 0.19 -0.06 1.05 2.46 2.68 1.05
8996 0.39 0.31 1.33 1.42 0.50 0.43 -0.21 1.12 1.23 0.48
9034 -0.36 0.09 0.68 0.78 0.37 0.41 0.03 0.54 0.69 0.41
9023 -0.26 -0.10 1.64 1.67 0.28 0.27 -0.01 0.28 0.41 0.27
9066 0.23 0.25 0.51 0.63 0.34 0.67 0.30 1.73 1.88 0.74
9111 0.47 -0.19 2.88 2.92 0.51 0.14 0.19 0.43 0.51 0.23
9155 -0.32 -0.43 2.13 2.21 0.54 0.45 0.32 0.62 0.84 0.55
9211 0.16 -0.23 0.80 0.86 0.28 -0.04 -0.35 0.35 0.52 0.35
9208 -0.20 -0.48 2.61 2.66 0.53 0.34 -0.17 0.61 0.74 0.38
9126 -0.15 0.22 0.85 0.90 0.27 -0.31 -0.18 0.87 0.95 0.36
9239 -0.37 0.07 2.54 2.57 0.38 -0.16 -0.33 0.37 0.54 0.37
9326 -0.57 0.23 3.37 3.43 0.61 -0.23 -0.13 0.25 0.39 0.27
9337 -0.06 0.02 0.47 0.50 0.06 -0.31 -0.25 0.49 0.65 0.40
9341 0.44 0.63 1.96 2.11 0.77 0.21 0.13 0.28 0.40 0.25
9363 0.22 -0.27 0.15 0.40 0.34 -0.34 0.21 1.07 1.15 0.40
9360 0.11 0.19 0.55 0.61 0.22 -0.34 0.14 0.30 0.49 0.37
9391 -0.18 -0.12 1.21 1.24 0.22 0.09 0.25 0.18 0.35 0.27
9406 0.08 -0.32 0.49 0.61 0.33 0.24 0.04 -0.11 0.30 0.24
9403 -0.19 -0.06 0.65 0.70 0.20 -0.17 0.33 0.44 0.59 0.37
9469 0.09 -0.26 0.92 0.97 0.28 0.07 0.30 0.38 0.51 0.31
9479 0.22 -0.29 1.05 1.12 0.37 0.54 -0.55 1.91 2.07 0.77
9499 -0.27 -0.14 1.74 1.77 0.30 -0.17 -0.45 0.56 0.75 0.48
9515 0.02 0.41 3.56 3.58 0.41 -0.43 -0.55 0.80 1.07 0.70
9502 0.23 0.35 1.19 1.27 0.42 -0.01 -0.40 0.74 0.85 0.40
9521 -0.11 0.37 1.78 1.83 0.39 0.54 -0.28 1.40 1.53 0.61
9560 0.44 -0.26 1.48 1.58 0.51 -0.36 -0.59 1.16 1.36 0.69
9562 0.23 -0.26 0.93 1.00 0.34 -0.29 0.10 0.28 0.44 0.31
9605 -0.39 0.41 3.54 3.59 0.57 -0.04 -0.30 0.82 0.89 0.30
9636 0.76 -0.12 2.85 2.96 0.77 -0.39 -0.02 0.71 0.83 0.39
9648 -0.91 0.30 7.53 7.59 0.96 0.37 -0.34 0.22 0.56 0.50
9656 -0.14 0.23 0.69 0.76 0.27 -0.26 -0.22 0.68 0.77 0.34
9752 0.25 -0.18 1.21 1.26 0.31 0.52 0.12 0.48 0.73 0.54
9807 -0.16 -0.13 1.62 1.64 0.21 0.01 0.29 0.33 0.46 0.29
9798 0.62 0.30 1.65 1.80 0.70 0.14 0.34 -0.03 0.40 0.37
9831 -0.16 -0.31 2.75 2.77 0.35 0.10 -0.19 -0.02 0.25 0.21
9834 -0.52 0.08 0.58 0.79 0.52 -0.44 -0.06 0.66 0.81 0.45
9880 0.33 -0.00 0.76 0.83 0.33 -0.29 -0.52 0.74 0.96 0.59
9916 -0.17 0.41 0.56 0.73 0.44 0.77 -0.81 7.67 7.76 1.12
9937 0.22 -0.36 1.35 1.42 0.42 -0.06 -0.25 0.27 0.39 0.25
9938 -0.04 0.24 1.45 1.48 0.25 0.29 -0.02 0.21 0.38 0.29
9961 -0.02 0.45 1.53 1.60 0.45 -0.30 -0.08 0.20 0.40 0.32
9990 0.27 -0.43 1.76 1.84 0.51 -0.41 -0.14 1.29 1.37 0.44
10050 -0.08 -0.08 1.07 1.08 0.11 -0.55 -0.68 1.85 2.05 0.87
10189 0.12 -0.55 0.86 1.03 0.56 0.28 -0.61 0.81 1.06 0.67
10175 -0.32 0.12 0.42 0.56 0.34 -0.58 -0.03 1.52 1.63 0.58
10198 -0.33 0.28 0.88 0.99 0.43 -0.21 0.49 0.63 0.83 0.53
10280 0.10 -0.25 0.87 0.92 0.27 -0.23 0.21 0.10 0.35 0.31
10305 0.05 -0.28 0.13 0.35 0.29 -0.77 0.10 3.71 3.79 0.78
10315 0.26 -0.15 1.12 1.17 0.30 -0.13 0.39 0.29 0.52 0.41
10332 -0.12 0.29 0.24 0.42 0.32 0.31 -0.51 1.71 1.82 0.60
10343 0.33 0.37 4.35 4.38 0.50 -0.36 0.35 0.77 0.93 0.50
10406 0.38 -0.19 2.03 2.08 0.43 -0.01 -0.34 0.64 0.74 0.34
10396 0.22 -0.27 1.14 1.20 0.35 -0.00 0.26 0.21 0.36 0.26
10519 -0.09 -0.56 1.04 1.19 0.57 0.20 -0.16 0.12 0.31 0.25
10504 -0.50 0.15 1.52 1.62 0.52 -0.03 0.24 0.06 0.29 0.25
10531 -0.08 -0.33 0.22 0.43 0.34 0.18 0.33 0.44 0.60 0.38
10533 0.37 -0.20 2.94 2.97 0.42 -0.21 -0.37 1.30 1.38 0.43
10544 -0.22 -0.52 0.49 0.76 0.57 -0.41 0.24 0.40 0.63 0.47
10567 -0.25 -0.31 2.04 2.08 0.40 0.52 -0.52 1.26 1.46 0.74
10606 -0.08 0.38 3.39 3.42 0.39 -0.01 -0.33 0.34 0.49 0.33
10615 -0.26 -0.12 0.70 0.77 0.29 0.87 0.37 4.24 4.35 0.95
10645 -0.17 -0.22 0.24 0.39 0.28 -0.64 -0.10 0.62 0.91 0.65
10646 -0.23 0.19 1.36 1.40 0.30 0.19 0.11 -0.11 0.28 0.22
10693 -0.19 -0.00 0.58 0.63 0.19 0.07 0.25 0.26 0.39 0.26
10703 -0.36 -0.37 1.01 1.14 0.52 0.06 -0.24 0.17 0.34 0.25
10747 0.13 0.03 0.61 0.63 0.13 -0.30 -0.81 1.27 1.55 0.87
10777 -0.01 0.31 0.22 0.40 0.31 0.17 -0.35 0.73 0.84 0.39
10773 0.05 0.29 0.98 1.04 0.30 0.23 -0.17 0.25 0.40 0.28
10776 0.13 -0.13 0.79 0.82 0.18 -0.28 0.38 1.25 1.34 0.48
10798 0.34 0.18 0.57 0.70 0.39 0.41 -0.20 1.09 1.19 0.46
10835 -0.32 -0.26 0.37 0.57 0.41 0.25 0.31 0.50 0.66 0.40
10867 0.26 -0.18 1.20 1.25 0.31 0.06 -0.43 0.70 0.84 0.44
10863 -0.03 0.35 0.55 0.67 0.35 0.45 -0.10 0.65 0.81 0.46
10894 -0.46 0.05 1.88 1.94 0.46 0.28 -0.15 0.21 0.40 0.32
10932 0.22 -0.16 0.16 0.34 0.27 0.11 0.50 1.24 1.35 0.51
10929 0.15 -0.37 0.55 0.69 0.39 -0.36 -0.03 0.09 0.40 0.37
10850 0.12 -0.48 2.01 2.08 0.49 0.32 0.18 0.56 0.68 0.37
10964 0.06 -0.68 1.41 1.57 0.68 -0.35 0.07 0.63 0.74 0.35
10970 -0.65 0.09 1.40 1.55 0.65 0.36 0.04 -0.04 0.39 0.36
10986 0.53 -0.27 1.17 1.32 0.60 0.09 -0.42 1.30 1.38 0.42
11010 0.27 0.20 1.66 1.70 0.34 -0.01 -0.39 1.31 1.37 0.39
11095 0.10 -0.42 0.51 0.68 0.43 -0.16 0.50 0.92 1.07 0.52
11105 0.22 0.12 0.63 0.69 0.25 -0.11 -0.46 0.63 0.80 0.47
11141 -0.28 -0.30 1.21 1.28 0.41 0.21 0.57 3.01 3.07 0.60
11152 0.17 -0.52 2.13 2.21 0.54 0.13 0.74 2.56 2.67 0.75
11146 0.32 -0.35 0.06 0.50 0.47 -0.25 -1.01 1.66 1.97 1.04
11215 0.28 -0.16 0.20 0.40 0.32 0.29 -0.24 0.33 0.52 0.38
11233 0.02 0.25 1.83 1.85 0.25 1.16 0.33 1.34 1.81 1.21
11222 -0.53 -0.28 1.94 2.03 0.60 -0.11 0.65 1.82 1.95 0.66
11254 -0.34 -0.40 1.00 1.14 0.52 0.23 0.17 0.19 0.37 0.28
11300 -0.18 0.14 1.51 1.53 0.23 -0.02 -0.24 0.01 0.28 0.24
11295 -0.33 0.15 0.46 0.60 0.36 -0.23 0.34 0.19 0.47 0.41
11310 -0.23 0.21 1.05 1.11 0.31 0.30 0.39 0.70 0.87 0.50
11309 -0.32 -0.00 0.78 0.85 0.32 -0.76 0.56 2.53 2.71 0.94
11347 0.52 -0.09 0.81 0.98 0.53 -0.27 0.56 0.74 0.98 0.62
11431 0.28 0.61 2.27 2.37 0.67 0.22 0.56 0.71 0.94 0.60
11435 0.15 -0.73 1.58 1.75 0.75 -0.22 0.14 -0.07 0.31 0.26
11446 0.63 -0.62 1.49 1.74 0.88 0.50 -0.27 0.75 0.95 0.57
11466 0.21 0.03 0.57 0.63 0.22 1.21 -0.11 1.72 2.11 1.22
11539 0.38 0.19 0.68 0.81 0.43 -0.25 -0.11 0.47 0.56 0.27
11566 -0.13 -0.35 2.81 2.84 0.37 0.99 0.03 1.22 1.58 0.99
11589 -0.23 -0.25 0.49 0.61 0.34 -0.38 -0.13 1.07 1.15 0.40
11606 -0.04 0.51 0.66 0.84 0.51 -0.05 0.26 0.30 0.43 0.27
11617 -0.14 0.38 0.46 0.62 0.40 -0.10 -0.34 0.46 0.60 0.36
11630 -0.39 0.22 2.85 2.89 0.45 0.52 0.09 0.97 1.11 0.53
11654 -0.52 -0.22 1.24 1.37 0.56 0.44 -0.22 1.30 1.40 0.50
11664 0.44 0.10 0.62 0.78 0.45 0.02 -0.36 0.90 0.97 0.36
11755 0.13 -0.37 0.43 0.60 0.39 -0.46 -0.32 2.07 2.15 0.56
11788 0.09 0.27 0.31 0.44 0.28 0.54 -0.44 3.04 3.13 0.69
11806 0.56 -0.23 2.40 2.48 0.61 -0.12 0.52 0.83 0.99 0.53
11819 -0.10 -0.12 0.49 0.53 0.16 0.31 -0.24 0.76 0.87 0.39
11882 0.16 0.22 1.68 1.71 0.27 0.44 -0.29 0.93 1.07 0.52
11894 0.20 -0.05 0.82 0.86 0.21 0.02 0.32 0.62 0.71 0.33
11921 0.32 1.10 2.90 3.12 1.14 0.42 0.17 0.44 0.65 0.45
11961 -0.04 0.48 1.03 1.15 0.48 -0.43 -0.07 1.02 1.12 0.43
11949 -0.52 -0.34 3.50 3.55 0.62 0.40 0.07 1.35 1.42 0.41
12035 0.23 -0.40 0.79 0.93 0.47 0.43 -0.64 3.14 3.24 0.77
12050 0.13 -0.08 0.66 0.69 0.15 0.08 -0.31 0.22 0.41 0.32
12098 -0.14 0.28 0.73 0.80 0.31 0.82 -0.31 0.91 1.27 0.87
12097 0.14 -0.28 1.77 1.80 0.31 0.10 0.51 0.75 0.93 0.52
12151 -0.27 0.08 1.46 1.49 0.29 0.25 -0.40 0.08 0.50 0.47
12140 -0.02 -0.44 0.79 0.91 0.44 -0.44 0.18 0.87 1.01 0.48
12214 -0.26 0.24 1.21 1.27 0.35 0.20 0.19 0.22 0.38 0.27
12263 -0.32 -0.07 0.53 0.64 0.33 0.10 -0.34 0.01 0.38 0.35
12278 -0.33 0.40 0.49 0.72 0.52 -0.13 -0.20 0.28 0.39 0.24
12275 -0.62 0.06 2.13 2.22 0.63 -0.64 0.54 1.46 1.69 0.83
12296 0.25 -0.17 0.50 0.60 0.30 0.71 0.39 0.94 1.25 0.81
12301 -0.29 -0.18 0.81 0.89 0.34 0.08 0.26 0.07 0.31 0.27
12312 -0.36 0.05 1.15 1.21 0.37 -0.28 -0.23 0.39 0.55 0.36
12315 -0.13 -0.05 0.74 0.76 0.14 0.34 -0.99 1.90 2.17 1.04
12354 -0.19 -0.14 0.27 0.38 0.24 0.28 0.15 0.30 0.46 0.32
12363 0.28 -0.22 1.99 2.03 0.35 0.14 -0.29 0.62 0.71 0.32
12426 -0.30 0.39 3.05 3.09 0.49 -0.04 -0.25 0.21 0.36 0.26
12397 -0.25 -0.41 2.32 2.37 0.48 0.28 -0.22 0.73 0.83 0.36
12523 -0.37 0.00 1.18 1.25 0.37 -0.25 -0.85 3.05 3.17 0.89
12538 0.33 0.31 0.57 0.74 0.45 -0.18 0.09 0.01 0.25 0.20
12531 0.01 -0.15 1.43 1.45 0.15 -0.06 0.51 0.30 0.61 0.51
12622 0.11 -0.09 0.49 0.53 0.14 0.35 0.14 0.19 0.44 0.38
12585 -0.31 -0.80 3.37 3.48 0.86 0.08 0.24 0.19 0.34 0.25
12637 -0.46 -0.34 1.41 1.53 0.57 -0.36 -0.36 1.18 1.30 0.51
12649 0.31 0.13 0.28 0.46 0.33 0.39 -0.45 0.95 1.13 0.60
12647 0.24 0.06 0.86 0.90 0.24 -0.16 1.00 2.11 2.34 1.01
12709 -0.43 0.18 0.45 0.66 0.47 0.35 -0.22 0.37 0.57 0.41
12692 -0.01 0.29 1.71 1.74 0.29 -0.44 0.30 0.70 0.89 0.54
12746 0.32 0.29 3.54 3.57 0.43 -0.06 0.30 0.11 0.36 0.31
12752 0.02 0.22 0.56 0.62 0.22 0.38 -0.28 0.41 0.64 0.47
12763 0.00 -0.08 0.95 0.96 0.08 0.24 0.07 -0.01 0.29 0.25
12756 -0.33 0.69 1.31 1.52 0.77 0.38 -0.60 3.70 3.77 0.71
12758 -0.26 -0.36 0.42 0.63 0.45 0.17 0.10 0.04 0.25 0.20
12822 -0.31 0.40 1.93 2.01 0.51 -0.06 -0.25 0.29 0.41 0.26
12841 0.29 -0.21 0.43 0.58 0.36 -0.46 -0.27 1.71 1.80 0.53
12897 -0.09 0.26 2.55 2.57 0.27 0.30 -0.01 -0.04 0.33 0.30
12894 -0.03 0.58 0.83 1.02 0.58 0.46 -0.49 4.90 4.94 0.68
12898 0.18 -0.16 0.14 0.31 0.24 -0.32 0.32 1.27 1.35 0.46
12957 0.43 -0.16 0.20 0.52 0.46 0.69 0.22 3.10 3.19 0.72
12921 -0.14 -0.18 0.50 0.57 0.23 -0.04 0.37 1.03 1.10 0.37
12967 -0.39 0.19 0.89 1.00 0.43 0.36 -0.11 1.07 1.15 0.38
12959 -0.02 0.56 1.30 1.42 0.56 0.34 0.33 0.65 0.82 0.47
12974 0.25 0.19 0.69 0.77 0.31 -0.38 0.25 0.27 0.55 0.45
13002 0.16 -0.28 0.11 0.37 0.32 -0.60 0.45 2.98 3.07 0.75
13004 -0.18 -0.35 2.34 2.37 0.39 -0.97 0.54 1.63 1.98 1.11
13015 0.68 -0.02 2.35 2.45 0.68 -0.30 -0.67 1.34 1.53 0.74
13012 -0.11 0.31 1.68 1.71 0.32 0.30 0.04 0.30 0.45 0.30
13038 0.10 -0.30 2.68 2.70 0.31 -0.26 -0.71 4.29 4.36 0.76
13069 -0.57 -0.28 0.66 0.93 0.63 0.44 -0.02 0.45 0.65 0.44
13054 0.41 0.14 0.97 1.08 0.43 0.23 0.65 1.81 1.94 0.69
13097 -0.06 0.19 0.95 0.98 0.20 0.31 -0.74 2.33 2.47 0.80
13121 -0.30 -0.02 0.40 0.52 0.30 0.20 0.38 0.15 0.47 0.42
13149 -0.02 -0.26 0.11 0.31 0.26 0.66 -0.47 1.20 1.45 0.81
13177 -0.66 -0.24 0.59 0.93 0.70 -0.07 0.35 0.66 0.76 0.35
13221 -0.28 -0.31 0.73 0.85 0.42 0.38 0.17 1.15 1.23 0.42
13223 0.52 0.22 1.42 1.54 0.57 0.66 -0.03 1.29 1.45 0.66
13237 0.01 0.29 2.19 2.22 0.29 0.03 -0.32 0.51 0.62 0.32
13310 0.04 -0.37 1.17 1.24 0.38 -0.33 0.42 0.62 0.83 0.53
13308 -0.06 0.26 1.54 1.57 0.27 -0.07 0.23 0.24 0.37 0.24
13323 0.55 0.02 0.76 0.95 0.55 0.76 0.17 0.53 0.95 0.78
13311 -0.10 0.43 0.70 0.84 0.45 0.19 -0.29 0.20 0.43 0.35
13258 -0.51 -0.65 1.74 1.93 0.82 0.15 0.60 2.39 2.47 0.62
13356 0.14 0.46 1.27 1.36 0.48 -0.06 -0.33 -0.09 0.37 0.33
13344 0.26 0.18 0.91 0.97 0.32 0.70 0.13 2.39 2.50 0.71
13367 -0.24 0.09 0.29 0.41 0.26 -0.30 0.07 0.35 0.49 0.31
13379 -0.09 -0.41 0.59 0.74 0.42 0.32 0.22 0.01 0.41 0.39
13414 0.17 -0.31 0.61 0.72 0.35 0.02 0.60 0.85 1.05 0.60
13480 0.36 -0.00 1.27 1.33 0.36 -0.36 0.23 0.50 0.67 0.43
13481 -0.04 0.62 1.74 1.85 0.63 0.22 -0.21 0.36 0.49 0.31
13495 -0.17 0.09 0.93 0.96 0.19 -0.41 -0.16 0.68 0.82 0.44
13497 -0.29 -0.33 0.88 0.99 0.44 -0.14 -0.53 1.98 2.06 0.55
13533 0.36 0.34 2.95 2.99 0.50 -0.29 -0.11 0.12 0.36 0.31
13578 -0.34 0.03 0.31 0.48 0.34 0.05 0.47 0.62 0.79 0.47
13622 -0.47 0.28 0.08 0.57 0.54 -0.23 0.24 0.76 0.84 0.34
13677 -0.26 -0.06 0.31 0.43 0.27 -0.13 0.26 0.26 0.42 0.29
13661 0.22 0.58 2.10 2.19 0.62 0.37 -0.02 0.21 0.45 0.37
13709 -0.33 -0.02 1.61 1.65 0.33 0.01 0.24 0.14 0.31 0.24
13712 -0.26 -0.20 1.53 1.57 0.33 -0.37 -0.16 0.41 0.60 0.40
13716 0.09 -0.23 0.42 0.51 0.25 0.37 0.05 0.02 0.40 0.38
13744 -0.20 -0.10 0.21 0.33 0.22 -0.68 -0.15 1.34 1.52 0.70
13767 0.36 -0.77 3.72 3.82 0.85 0.48 0.27 0.59 0.82 0.55
13792 -0.24 -0.22 2.13 2.16 0.32 -0.26 0.22 0.27 0.46 0.34
13803 -0.25 -0.14 0.75 0.81 0.28 0.34 0.41 0.33 0.64 0.53
13848 -0.18 -0.90 6.58 6.65 0.92 -0.51 0.18 0.86 1.03 0.54
13870 0.03 0.10 0.85 0.87 0.10 0.83 0.26 4.60 4.69 0.87
13863 -0.16 0.16 1.56 1.59 0.22 -0.19 -0.25 0.26 0.43 0.31
13923 0.03 0.22 1.05 1.08 0.22 -1.25 -0.36 5.97 6.11 1.30
14011 -0.51 -0.34 0.44 0.77 0.62 -0.41 -0.29 1.02 1.14 0.50
14001 -0.21 -0.54 1.00 1.17 0.57 -0.17 0.36 0.60 0.73 0.40
14036 -0.24 -0.09 1.19 1.22 0.26 0.29 -0.02 0.28 0.43 0.30
14033 -0.83 0.24 1.37 1.63 0.86 -0.13 0.38 0.70 0.82 0.40
14040 -0.17 -0.06 0.57 0.61 0.19 0.37 0.11 0.53 0.66 0.38
14090 -0.44 -0.34 1.14 1.27 0.55 -0.31 0.19 -0.04 0.39 0.36
14073 -0.31 -0.27 0.65 0.78 0.42 0.11 -0.38 1.04 1.12 0.40
14104 -0.18 0.07 1.88 1.90 0.20 0.06 0.24 0.20 0.34 0.24
14149 0.24 -0.54 1.49 1.61 0.59 -0.24 -0.35 0.32 0.55 0.43
14159 0.09 0.28 0.81 0.87 0.30 -0.47 0.57 5.36 5.41 0.74
14188 -0.06 0.25 0.25 0.39 0.26 -0.19 0.27 0.63 0.73 0.33
14164 0.68 0.56 2.42 2.57 0.88 -0.36 -0.70 5.16 5.22 0.79
14172 0.01 -0.32 0.57 0.67 0.32 -0.57 0.20 1.13 1.29 0.61
